n_words,stem_words,threshold,TOP_N,queries,match,TP,FP,FN,TN,TP_asin,FN_asin,FP_asin,TN_asin,accuracy,Precision,Recall,accuracy_asin,Precision_asin,Recall_asin,F1,F1_asin
6.0,4.86,0.85,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.86,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.87,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.88,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.89,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.9,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.91,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.92,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.93,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.94,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.95,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.96,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.97,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.98,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,0.99,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.86,1.0,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.0,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.01,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.02,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.03,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.04,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.05,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.06,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.07,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.08,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.09,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.1,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.11,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.12,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.13,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.14,3.0,1000,516.0,118.0,398.0,382.0,102.0,111.0,382.0,398.0,102.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.15,3.0,1000,515.0,118.0,397.0,382.0,103.0,111.0,382.0,397.0,103.0,0.22,0.23,0.24,0.21,0.22,0.23,0.23,0.22
7.0,5.54,0.16,3.0,1000,514.0,118.0,396.0,382.0,104.0,111.0,382.0,396.0,104.0,0.22,0.23,0.24,0.22,0.22,0.23,0.23,0.22
7.0,5.54,0.17,3.0,1000,509.0,118.0,391.0,382.0,109.0,111.0,382.0,391.0,109.0,0.23,0.23,0.24,0.22,0.22,0.23,0.23,0.22
7.0,5.54,0.18,3.0,1000,501.0,117.0,384.0,383.0,116.0,110.0,383.0,384.0,116.0,0.23,0.23,0.23,0.23,0.22,0.22,0.23,0.22
7.0,5.54,0.19,3.0,1000,492.0,116.0,376.0,384.0,124.0,109.0,384.0,376.0,124.0,0.24,0.24,0.23,0.23,0.22,0.22,0.23,0.22
7.0,5.54,0.2,3.0,1000,471.0,115.0,356.0,385.0,144.0,108.0,385.0,356.0,144.0,0.26,0.24,0.23,0.25,0.23,0.22,0.23,0.22
7.0,5.54,0.21,3.0,1000,440.0,112.0,328.0,388.0,172.0,105.0,388.0,328.0,172.0,0.28,0.25,0.22,0.28,0.24,0.21,0.23,0.22
7.0,5.54,0.22,3.0,1000,428.0,112.0,316.0,388.0,184.0,105.0,388.0,316.0,184.0,0.3,0.26,0.22,0.29,0.25,0.21,0.24,0.23
7.0,5.54,0.23,3.0,1000,409.0,110.0,299.0,390.0,201.0,103.0,390.0,299.0,201.0,0.31,0.27,0.22,0.3,0.26,0.21,0.24,0.23
7.0,5.54,0.24,3.0,1000,389.0,105.0,284.0,395.0,216.0,98.0,395.0,284.0,216.0,0.32,0.27,0.21,0.31,0.26,0.2,0.24,0.23
7.0,5.54,0.25,3.0,1000,366.0,101.0,265.0,399.0,235.0,95.0,399.0,265.0,235.0,0.34,0.28,0.2,0.33,0.26,0.19,0.23,0.22
7.0,5.54,0.26,3.0,1000,345.0,97.0,248.0,403.0,252.0,91.0,403.0,248.0,252.0,0.35,0.28,0.19,0.34,0.27,0.18,0.23,0.22
7.0,5.54,0.27,3.0,1000,314.0,95.0,219.0,405.0,281.0,89.0,405.0,219.0,281.0,0.38,0.3,0.19,0.37,0.29,0.18,0.23,0.22
7.0,5.54,0.28,3.0,1000,280.0,90.0,190.0,410.0,310.0,85.0,410.0,190.0,310.0,0.4,0.32,0.18,0.4,0.31,0.17,0.23,0.22
7.0,5.54,0.29,3.0,1000,260.0,82.0,178.0,418.0,322.0,77.0,418.0,178.0,322.0,0.4,0.32,0.16,0.4,0.3,0.16,0.21,0.21
7.0,5.54,0.3,3.0,1000,234.0,77.0,157.0,423.0,343.0,72.0,423.0,157.0,343.0,0.42,0.33,0.15,0.42,0.31,0.15,0.21,0.2
7.0,5.54,0.31,3.0,1000,205.0,69.0,136.0,431.0,364.0,64.0,431.0,136.0,364.0,0.43,0.34,0.14,0.43,0.32,0.13,0.2,0.18
7.0,5.54,0.32,3.0,1000,186.0,64.0,122.0,436.0,378.0,59.0,436.0,122.0,378.0,0.44,0.34,0.13,0.44,0.33,0.12,0.19,0.18
7.0,5.54,0.33,3.0,1000,177.0,61.0,116.0,439.0,384.0,56.0,439.0,116.0,384.0,0.44,0.34,0.12,0.44,0.33,0.11,0.18,0.16
7.0,5.54,0.34,3.0,1000,158.0,54.0,104.0,446.0,396.0,49.0,446.0,104.0,396.0,0.45,0.34,0.11,0.44,0.32,0.1,0.17,0.15
7.0,5.54,0.35,3.0,1000,144.0,51.0,93.0,449.0,407.0,46.0,449.0,93.0,407.0,0.46,0.35,0.1,0.45,0.33,0.09,0.16,0.14
7.0,5.54,0.36,3.0,1000,126.0,46.0,80.0,454.0,420.0,41.0,454.0,80.0,420.0,0.47,0.37,0.09,0.46,0.34,0.08,0.14,0.13
7.0,5.54,0.37,3.0,1000,114.0,44.0,70.0,456.0,430.0,39.0,456.0,70.0,430.0,0.47,0.39,0.09,0.47,0.36,0.08,0.15,0.13
7.0,5.54,0.38,3.0,1000,106.0,42.0,64.0,458.0,436.0,38.0,458.0,64.0,436.0,0.48,0.4,0.08,0.47,0.37,0.08,0.13,0.13
7.0,5.54,0.39,3.0,1000,93.0,42.0,51.0,458.0,449.0,38.0,458.0,51.0,449.0,0.49,0.45,0.08,0.49,0.43,0.08,0.14,0.13
7.0,5.54,0.4,3.0,1000,79.0,39.0,40.0,461.0,460.0,35.0,461.0,40.0,460.0,0.5,0.49,0.08,0.5,0.47,0.07,0.14,0.12
7.0,5.54,0.41,3.0,1000,75.0,37.0,38.0,463.0,462.0,33.0,463.0,38.0,462.0,0.5,0.49,0.07,0.5,0.46,0.07,0.12,0.12
7.0,5.54,0.42,3.0,1000,66.0,35.0,31.0,465.0,469.0,32.0,465.0,31.0,469.0,0.5,0.53,0.07,0.5,0.51,0.06,0.12,0.11
7.0,5.54,0.43,3.0,1000,54.0,33.0,21.0,467.0,479.0,30.0,467.0,21.0,479.0,0.51,0.61,0.07,0.51,0.59,0.06,0.13,0.11
7.0,5.54,0.44,3.0,1000,49.0,30.0,19.0,470.0,481.0,28.0,470.0,19.0,481.0,0.51,0.61,0.06,0.51,0.6,0.06,0.11,0.11
7.0,5.54,0.45,3.0,1000,42.0,28.0,14.0,472.0,486.0,26.0,472.0,14.0,486.0,0.51,0.67,0.06,0.51,0.65,0.05,0.11,0.09
7.0,5.54,0.46,3.0,1000,38.0,28.0,10.0,472.0,490.0,26.0,472.0,10.0,490.0,0.52,0.74,0.06,0.52,0.72,0.05,0.11,0.09
7.0,5.54,0.47,3.0,1000,38.0,28.0,10.0,472.0,490.0,26.0,472.0,10.0,490.0,0.52,0.74,0.06,0.52,0.72,0.05,0.11,0.09
7.0,5.54,0.48,3.0,1000,35.0,25.0,10.0,475.0,490.0,23.0,475.0,10.0,490.0,0.52,0.71,0.05,0.51,0.7,0.05,0.09,0.09
7.0,5.54,0.49,3.0,1000,33.0,24.0,9.0,476.0,491.0,22.0,476.0,9.0,491.0,0.52,0.73,0.05,0.51,0.71,0.04,0.09,0.08
7.0,5.54,0.5,3.0,1000,28.0,21.0,7.0,479.0,493.0,19.0,479.0,7.0,493.0,0.51,0.75,0.04,0.51,0.73,0.04,0.08,0.08
7.0,5.54,0.51,3.0,1000,27.0,20.0,7.0,480.0,493.0,18.0,480.0,7.0,493.0,0.51,0.74,0.04,0.51,0.72,0.04,0.08,0.08
7.0,5.54,0.52,3.0,1000,25.0,19.0,6.0,481.0,494.0,17.0,481.0,6.0,494.0,0.51,0.76,0.04,0.51,0.74,0.03,0.08,0.06
7.0,5.54,0.53,3.0,1000,22.0,18.0,4.0,482.0,496.0,16.0,482.0,4.0,496.0,0.51,0.82,0.04,0.51,0.8,0.03,0.08,0.06
7.0,5.54,0.54,3.0,1000,19.0,18.0,1.0,482.0,499.0,16.0,482.0,1.0,499.0,0.52,0.95,0.04,0.52,0.94,0.03,0.08,0.06
7.0,5.54,0.55,3.0,1000,17.0,16.0,1.0,484.0,499.0,15.0,484.0,1.0,499.0,0.52,0.94,0.03,0.51,0.94,0.03,0.06,0.06
7.0,5.54,0.56,3.0,1000,16.0,15.0,1.0,485.0,499.0,15.0,485.0,1.0,499.0,0.51,0.94,0.03,0.51,0.94,0.03,0.06,0.06
7.0,5.54,0.57,3.0,1000,16.0,15.0,1.0,485.0,499.0,15.0,485.0,1.0,499.0,0.51,0.94,0.03,0.51,0.94,0.03,0.06,0.06
7.0,5.54,0.58,3.0,1000,14.0,14.0,0.0,486.0,500.0,14.0,486.0,0.0,500.0,0.51,1.0,0.03,0.51,1.0,0.03,0.06,0.06
7.0,5.54,0.59,3.0,1000,12.0,12.0,0.0,488.0,500.0,12.0,488.0,0.0,500.0,0.51,1.0,0.02,0.51,1.0,0.02,0.04,0.04
7.0,5.54,0.6,3.0,1000,12.0,12.0,0.0,488.0,500.0,12.0,488.0,0.0,500.0,0.51,1.0,0.02,0.51,1.0,0.02,0.04,0.04
7.0,5.54,0.61,3.0,1000,12.0,12.0,0.0,488.0,500.0,12.0,488.0,0.0,500.0,0.51,1.0,0.02,0.51,1.0,0.02,0.04,0.04
7.0,5.54,0.62,3.0,1000,12.0,12.0,0.0,488.0,500.0,12.0,488.0,0.0,500.0,0.51,1.0,0.02,0.51,1.0,0.02,0.04,0.04
7.0,5.54,0.63,3.0,1000,10.0,10.0,0.0,490.0,500.0,10.0,490.0,0.0,500.0,0.51,1.0,0.02,0.51,1.0,0.02,0.04,0.04
7.0,5.54,0.64,3.0,1000,6.0,6.0,0.0,494.0,500.0,6.0,494.0,0.0,500.0,0.51,1.0,0.01,0.51,1.0,0.01,0.02,0.02
7.0,5.54,0.65,3.0,1000,5.0,5.0,0.0,495.0,500.0,5.0,495.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.01,0.02,0.02
7.0,5.54,0.66,3.0,1000,4.0,4.0,0.0,496.0,500.0,4.0,496.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.01,0.02,0.02
7.0,5.54,0.67,3.0,1000,4.0,4.0,0.0,496.0,500.0,4.0,496.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.01,0.02,0.02
7.0,5.54,0.68,3.0,1000,3.0,3.0,0.0,497.0,500.0,3.0,497.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.01,0.02,0.02
7.0,5.54,0.69,3.0,1000,2.0,2.0,0.0,498.0,500.0,2.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.7,3.0,1000,2.0,2.0,0.0,498.0,500.0,2.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.71,3.0,1000,2.0,2.0,0.0,498.0,500.0,2.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.72,3.0,1000,2.0,2.0,0.0,498.0,500.0,2.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.73,3.0,1000,1.0,1.0,0.0,499.0,500.0,1.0,499.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.74,3.0,1000,1.0,1.0,0.0,499.0,500.0,1.0,499.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.75,3.0,1000,1.0,1.0,0.0,499.0,500.0,1.0,499.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.76,3.0,1000,1.0,1.0,0.0,499.0,500.0,1.0,499.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
7.0,5.54,0.77,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.78,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.79,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.8,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.81,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.82,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.83,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.84,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.85,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.86,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.87,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.88,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.89,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.9,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.91,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.92,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.93,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.94,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.95,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.96,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.97,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.98,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,0.99,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
7.0,5.54,1.0,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
