n_words,stem_words,threshold,TOP_N,queries,match,TP,FP,FN,TN,TP_asin,FN_asin,FP_asin,TN_asin,accuracy,Precision,Recall,accuracy_asin,Precision_asin,Recall_asin,F1,F1_asin
7.0,5.54,0.22,3.0,1000,961.0,466.0,495.0,34.0,5.0,435.0,34.0,495.0,5.0,0.47,0.48,0.93,0.44,0.47,0.93,0.63,0.62
7.0,5.54,0.23,3.0,1000,961.0,466.0,495.0,34.0,5.0,435.0,34.0,495.0,5.0,0.47,0.48,0.93,0.44,0.47,0.93,0.63,0.62
7.0,5.54,0.24,3.0,1000,961.0,466.0,495.0,34.0,5.0,435.0,34.0,495.0,5.0,0.47,0.48,0.93,0.44,0.47,0.93,0.63,0.62
7.0,5.54,0.25,3.0,1000,960.0,466.0,494.0,34.0,6.0,435.0,34.0,494.0,6.0,0.47,0.49,0.93,0.44,0.47,0.93,0.64,0.62
7.0,5.54,0.26,3.0,1000,956.0,465.0,491.0,35.0,9.0,434.0,35.0,491.0,9.0,0.47,0.49,0.93,0.44,0.47,0.93,0.64,0.62
7.0,5.54,0.27,3.0,1000,955.0,465.0,490.0,35.0,10.0,434.0,35.0,490.0,10.0,0.48,0.49,0.93,0.44,0.47,0.93,0.64,0.62
7.0,5.54,0.28,3.0,1000,951.0,464.0,487.0,36.0,13.0,433.0,36.0,487.0,13.0,0.48,0.49,0.93,0.45,0.47,0.92,0.64,0.62
7.0,5.54,0.29,3.0,1000,944.0,464.0,480.0,36.0,20.0,433.0,36.0,480.0,20.0,0.48,0.49,0.93,0.45,0.47,0.92,0.64,0.62
7.0,5.54,0.3,3.0,1000,937.0,464.0,473.0,36.0,27.0,433.0,36.0,473.0,27.0,0.49,0.5,0.93,0.46,0.48,0.92,0.65,0.63
7.0,5.54,0.31,3.0,1000,924.0,464.0,460.0,36.0,40.0,433.0,36.0,460.0,40.0,0.5,0.5,0.93,0.47,0.48,0.92,0.65,0.63
7.0,5.54,0.32,3.0,1000,915.0,464.0,451.0,36.0,49.0,433.0,36.0,451.0,49.0,0.51,0.51,0.93,0.48,0.49,0.92,0.66,0.64
7.0,5.54,0.33,3.0,1000,907.0,464.0,443.0,36.0,57.0,433.0,36.0,443.0,57.0,0.52,0.51,0.93,0.49,0.49,0.92,0.66,0.64
7.0,5.54,0.34,3.0,1000,891.0,464.0,427.0,36.0,73.0,433.0,36.0,427.0,73.0,0.54,0.52,0.93,0.51,0.5,0.92,0.67,0.65
7.0,5.54,0.35,3.0,1000,865.0,463.0,402.0,37.0,98.0,433.0,37.0,402.0,98.0,0.56,0.54,0.93,0.53,0.52,0.92,0.68,0.66
7.0,5.54,0.36,3.0,1000,849.0,463.0,386.0,37.0,114.0,433.0,37.0,386.0,114.0,0.58,0.55,0.93,0.55,0.53,0.92,0.69,0.67
7.0,5.54,0.37,3.0,1000,823.0,463.0,360.0,37.0,140.0,433.0,37.0,360.0,140.0,0.6,0.56,0.93,0.57,0.55,0.92,0.7,0.69
7.0,5.54,0.38,3.0,1000,803.0,463.0,340.0,37.0,160.0,433.0,37.0,340.0,160.0,0.62,0.58,0.93,0.59,0.56,0.92,0.71,0.7
7.0,5.54,0.39,3.0,1000,775.0,462.0,313.0,38.0,187.0,432.0,38.0,313.0,187.0,0.65,0.6,0.92,0.62,0.58,0.92,0.73,0.71
7.0,5.54,0.4,3.0,1000,752.0,462.0,290.0,38.0,210.0,432.0,38.0,290.0,210.0,0.67,0.61,0.92,0.64,0.6,0.92,0.73,0.73
7.0,5.54,0.41,3.0,1000,734.0,460.0,274.0,40.0,226.0,430.0,40.0,274.0,226.0,0.69,0.63,0.92,0.66,0.61,0.91,0.75,0.73
7.0,5.54,0.42,3.0,1000,709.0,460.0,249.0,40.0,251.0,430.0,40.0,249.0,251.0,0.71,0.65,0.92,0.68,0.63,0.91,0.76,0.74
7.0,5.54,0.43,3.0,1000,672.0,458.0,214.0,42.0,286.0,430.0,42.0,214.0,286.0,0.74,0.68,0.92,0.72,0.67,0.91,0.78,0.77
7.0,5.54,0.44,3.0,1000,647.0,453.0,194.0,47.0,306.0,426.0,47.0,194.0,306.0,0.76,0.7,0.91,0.73,0.69,0.9,0.79,0.78
7.0,5.54,0.45,3.0,1000,625.0,452.0,173.0,48.0,327.0,425.0,48.0,173.0,327.0,0.78,0.72,0.9,0.75,0.71,0.9,0.8,0.79
7.0,5.54,0.46,3.0,1000,601.0,451.0,150.0,49.0,350.0,425.0,49.0,150.0,350.0,0.8,0.75,0.9,0.78,0.74,0.9,0.82,0.81
7.0,5.54,0.47,3.0,1000,585.0,447.0,138.0,53.0,362.0,422.0,53.0,138.0,362.0,0.81,0.76,0.89,0.78,0.75,0.89,0.82,0.81
7.0,5.54,0.48,3.0,1000,562.0,442.0,120.0,58.0,380.0,417.0,58.0,120.0,380.0,0.82,0.79,0.88,0.8,0.78,0.88,0.83,0.83
7.0,5.54,0.49,3.0,1000,539.0,436.0,103.0,64.0,397.0,411.0,64.0,103.0,397.0,0.83,0.81,0.87,0.81,0.8,0.87,0.84,0.83
7.0,5.54,0.5,3.0,1000,527.0,433.0,94.0,67.0,406.0,408.0,67.0,94.0,406.0,0.84,0.82,0.87,0.81,0.81,0.86,0.84,0.83
7.0,5.54,0.51,3.0,1000,520.0,432.0,88.0,68.0,412.0,408.0,68.0,88.0,412.0,0.84,0.83,0.86,0.82,0.82,0.86,0.84,0.84
7.0,5.54,0.52,3.0,1000,509.0,429.0,80.0,71.0,420.0,406.0,71.0,80.0,420.0,0.85,0.84,0.86,0.83,0.84,0.85,0.85,0.84
7.0,5.54,0.53,3.0,1000,490.0,423.0,67.0,77.0,433.0,401.0,77.0,67.0,433.0,0.86,0.86,0.85,0.83,0.86,0.84,0.85,0.85
7.0,5.54,0.54,3.0,1000,474.0,418.0,56.0,82.0,444.0,396.0,82.0,56.0,444.0,0.86,0.88,0.84,0.84,0.88,0.83,0.86,0.85
7.0,5.54,0.55,3.0,1000,464.0,411.0,53.0,89.0,447.0,391.0,89.0,53.0,447.0,0.86,0.89,0.82,0.84,0.88,0.81,0.85,0.84
7.0,5.54,0.56,3.0,1000,456.0,408.0,48.0,92.0,452.0,388.0,92.0,48.0,452.0,0.86,0.89,0.82,0.84,0.89,0.81,0.85,0.85
7.0,5.54,0.57,3.0,1000,448.0,402.0,46.0,98.0,454.0,382.0,98.0,46.0,454.0,0.86,0.9,0.8,0.84,0.89,0.8,0.85,0.84
7.0,5.54,0.58,3.0,1000,431.0,392.0,39.0,108.0,461.0,375.0,108.0,39.0,461.0,0.85,0.91,0.78,0.84,0.91,0.78,0.84,0.84
7.0,5.54,0.59,3.0,1000,419.0,385.0,34.0,115.0,466.0,369.0,115.0,34.0,466.0,0.85,0.92,0.77,0.84,0.92,0.76,0.84,0.83
7.0,5.54,0.6,3.0,1000,405.0,372.0,33.0,128.0,467.0,357.0,128.0,33.0,467.0,0.84,0.92,0.74,0.82,0.92,0.74,0.82,0.82
7.0,5.54,0.61,3.0,1000,392.0,361.0,31.0,139.0,469.0,346.0,139.0,31.0,469.0,0.83,0.92,0.72,0.82,0.92,0.71,0.81,0.8
7.0,5.54,0.62,3.0,1000,377.0,355.0,22.0,145.0,478.0,340.0,145.0,22.0,478.0,0.83,0.94,0.71,0.82,0.94,0.7,0.81,0.8
7.0,5.54,0.63,3.0,1000,363.0,342.0,21.0,158.0,479.0,328.0,158.0,21.0,479.0,0.82,0.94,0.68,0.81,0.94,0.67,0.79,0.78
7.0,5.54,0.64,3.0,1000,356.0,337.0,19.0,163.0,481.0,325.0,163.0,19.0,481.0,0.82,0.95,0.67,0.81,0.94,0.67,0.79,0.78
7.0,5.54,0.65,3.0,1000,343.0,326.0,17.0,174.0,483.0,316.0,174.0,17.0,483.0,0.81,0.95,0.65,0.8,0.95,0.64,0.77,0.76
7.0,5.54,0.66,3.0,1000,330.0,314.0,16.0,186.0,484.0,306.0,186.0,16.0,484.0,0.8,0.95,0.63,0.79,0.95,0.62,0.76,0.75
7.0,5.54,0.67,3.0,1000,321.0,306.0,15.0,194.0,485.0,298.0,194.0,15.0,485.0,0.79,0.95,0.61,0.78,0.95,0.61,0.74,0.74
7.0,5.54,0.68,3.0,1000,312.0,299.0,13.0,201.0,487.0,292.0,201.0,13.0,487.0,0.79,0.96,0.6,0.78,0.96,0.59,0.74,0.73
7.0,5.54,0.69,3.0,1000,302.0,291.0,11.0,209.0,489.0,284.0,209.0,11.0,489.0,0.78,0.96,0.58,0.77,0.96,0.58,0.72,0.72
7.0,5.54,0.7,3.0,1000,285.0,276.0,9.0,224.0,491.0,270.0,224.0,9.0,491.0,0.77,0.97,0.55,0.76,0.97,0.55,0.7,0.7
7.0,5.54,0.71,3.0,1000,271.0,265.0,6.0,235.0,494.0,259.0,235.0,6.0,494.0,0.76,0.98,0.53,0.75,0.98,0.52,0.69,0.68
7.0,5.54,0.72,3.0,1000,260.0,254.0,6.0,246.0,494.0,249.0,246.0,6.0,494.0,0.75,0.98,0.51,0.74,0.98,0.5,0.67,0.66
7.0,5.54,0.73,3.0,1000,253.0,248.0,5.0,252.0,495.0,244.0,252.0,5.0,495.0,0.74,0.98,0.5,0.74,0.98,0.49,0.66,0.65
7.0,5.54,0.74,3.0,1000,240.0,237.0,3.0,263.0,497.0,233.0,263.0,3.0,497.0,0.73,0.99,0.47,0.73,0.99,0.47,0.64,0.64
7.0,5.54,0.75,3.0,1000,230.0,227.0,3.0,273.0,497.0,225.0,273.0,3.0,497.0,0.72,0.99,0.45,0.72,0.99,0.45,0.62,0.62
7.0,5.54,0.76,3.0,1000,223.0,220.0,3.0,280.0,497.0,219.0,280.0,3.0,497.0,0.72,0.99,0.44,0.72,0.99,0.44,0.61,0.61
7.0,5.54,0.77,3.0,1000,215.0,212.0,3.0,288.0,497.0,211.0,288.0,3.0,497.0,0.71,0.99,0.42,0.71,0.99,0.42,0.59,0.59
7.0,5.54,0.78,3.0,1000,202.0,199.0,3.0,301.0,497.0,198.0,301.0,3.0,497.0,0.7,0.99,0.4,0.7,0.99,0.4,0.57,0.57
7.0,5.54,0.79,3.0,1000,193.0,190.0,3.0,310.0,497.0,189.0,310.0,3.0,497.0,0.69,0.98,0.38,0.69,0.98,0.38,0.55,0.55
7.0,5.54,0.8,3.0,1000,184.0,182.0,2.0,318.0,498.0,181.0,318.0,2.0,498.0,0.68,0.99,0.36,0.68,0.99,0.36,0.53,0.53
7.0,5.54,0.81,3.0,1000,180.0,178.0,2.0,322.0,498.0,177.0,322.0,2.0,498.0,0.68,0.99,0.36,0.68,0.99,0.35,0.53,0.52
7.0,5.54,0.82,3.0,1000,170.0,169.0,1.0,331.0,499.0,169.0,331.0,1.0,499.0,0.67,0.99,0.34,0.67,0.99,0.34,0.51,0.51
7.0,5.54,0.83,3.0,1000,157.0,157.0,0.0,343.0,500.0,157.0,343.0,0.0,500.0,0.66,1.0,0.31,0.66,1.0,0.31,0.47,0.47
7.0,5.54,0.84,3.0,1000,148.0,148.0,0.0,352.0,500.0,148.0,352.0,0.0,500.0,0.65,1.0,0.3,0.65,1.0,0.3,0.46,0.46
7.0,5.54,0.85,3.0,1000,142.0,142.0,0.0,358.0,500.0,142.0,358.0,0.0,500.0,0.64,1.0,0.28,0.64,1.0,0.28,0.44,0.44
7.0,5.54,0.86,3.0,1000,136.0,136.0,0.0,364.0,500.0,136.0,364.0,0.0,500.0,0.64,1.0,0.27,0.64,1.0,0.27,0.43,0.43
7.0,5.54,0.87,3.0,1000,129.0,129.0,0.0,371.0,500.0,129.0,371.0,0.0,500.0,0.63,1.0,0.26,0.63,1.0,0.26,0.41,0.41
7.0,5.54,0.88,3.0,1000,127.0,127.0,0.0,373.0,500.0,127.0,373.0,0.0,500.0,0.63,1.0,0.25,0.63,1.0,0.25,0.4,0.4
7.0,5.54,0.89,3.0,1000,119.0,119.0,0.0,381.0,500.0,119.0,381.0,0.0,500.0,0.62,1.0,0.24,0.62,1.0,0.24,0.39,0.39
7.0,5.54,0.9,3.0,1000,107.0,107.0,0.0,393.0,500.0,107.0,393.0,0.0,500.0,0.61,1.0,0.21,0.61,1.0,0.21,0.35,0.35
7.0,5.54,0.91,3.0,1000,97.0,97.0,0.0,403.0,500.0,97.0,403.0,0.0,500.0,0.6,1.0,0.19,0.6,1.0,0.19,0.32,0.32
7.0,5.54,0.92,3.0,1000,94.0,94.0,0.0,406.0,500.0,94.0,406.0,0.0,500.0,0.59,1.0,0.19,0.59,1.0,0.19,0.32,0.32
7.0,5.54,0.93,3.0,1000,91.0,91.0,0.0,409.0,500.0,91.0,409.0,0.0,500.0,0.59,1.0,0.18,0.59,1.0,0.18,0.31,0.31
7.0,5.54,0.94,3.0,1000,87.0,87.0,0.0,413.0,500.0,87.0,413.0,0.0,500.0,0.59,1.0,0.17,0.59,1.0,0.17,0.29,0.29
7.0,5.54,0.95,3.0,1000,82.0,82.0,0.0,418.0,500.0,82.0,418.0,0.0,500.0,0.58,1.0,0.16,0.58,1.0,0.16,0.28,0.28
7.0,5.54,0.96,3.0,1000,79.0,79.0,0.0,421.0,500.0,79.0,421.0,0.0,500.0,0.58,1.0,0.16,0.58,1.0,0.16,0.28,0.28
7.0,5.54,0.97,3.0,1000,73.0,73.0,0.0,427.0,500.0,73.0,427.0,0.0,500.0,0.57,1.0,0.15,0.57,1.0,0.15,0.26,0.26
7.0,5.54,0.98,3.0,1000,69.0,69.0,0.0,431.0,500.0,69.0,431.0,0.0,500.0,0.57,1.0,0.14,0.57,1.0,0.14,0.25,0.25
7.0,5.54,0.99,3.0,1000,67.0,67.0,0.0,433.0,500.0,67.0,433.0,0.0,500.0,0.57,1.0,0.13,0.57,1.0,0.13,0.23,0.23
7.0,5.54,1.0,3.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
