n_words,stem_words,threshold,TOP_N,queries,match,TP,FP,FN,TN,TP_asin,FN_asin,FP_asin,TN_asin,accuracy,Precision,Recall,accuracy_asin,Precision_asin,Recall_asin,F1,F1_asin
4.0,4.0,0.57,5.0,1000,637.0,170.0,467.0,330.0,33.0,0.0,330.0,467.0,33.0,0.2,0.27,0.34,0.03,0.0,0.0,0.3,
4.0,4.0,0.58,5.0,1000,632.0,170.0,462.0,330.0,38.0,0.0,330.0,462.0,38.0,0.21,0.27,0.34,0.04,0.0,0.0,0.3,
4.0,4.0,0.59,5.0,1000,627.0,170.0,457.0,330.0,43.0,0.0,330.0,457.0,43.0,0.21,0.27,0.34,0.04,0.0,0.0,0.3,
4.0,4.0,0.6,5.0,1000,616.0,168.0,448.0,332.0,52.0,0.0,332.0,448.0,52.0,0.22,0.27,0.34,0.05,0.0,0.0,0.3,
4.0,4.0,0.61,5.0,1000,606.0,168.0,438.0,332.0,62.0,0.0,332.0,438.0,62.0,0.23,0.28,0.34,0.06,0.0,0.0,0.31,
4.0,4.0,0.62,5.0,1000,586.0,168.0,418.0,332.0,82.0,0.0,332.0,418.0,82.0,0.25,0.29,0.34,0.08,0.0,0.0,0.31,
4.0,4.0,0.63,5.0,1000,569.0,166.0,403.0,334.0,97.0,0.0,334.0,403.0,97.0,0.26,0.29,0.33,0.1,0.0,0.0,0.31,
4.0,4.0,0.64,5.0,1000,560.0,166.0,394.0,334.0,106.0,0.0,334.0,394.0,106.0,0.27,0.3,0.33,0.11,0.0,0.0,0.31,
4.0,4.0,0.65,5.0,1000,544.0,166.0,378.0,334.0,122.0,0.0,334.0,378.0,122.0,0.29,0.31,0.33,0.12,0.0,0.0,0.32,
4.0,4.0,0.66,5.0,1000,532.0,166.0,366.0,334.0,134.0,0.0,334.0,366.0,134.0,0.3,0.31,0.33,0.13,0.0,0.0,0.32,
4.0,4.0,0.67,5.0,1000,514.0,164.0,350.0,336.0,150.0,0.0,336.0,350.0,150.0,0.31,0.32,0.33,0.15,0.0,0.0,0.32,
4.0,4.0,0.68,5.0,1000,499.0,163.0,336.0,337.0,164.0,0.0,337.0,336.0,164.0,0.33,0.33,0.33,0.16,0.0,0.0,0.33,
4.0,4.0,0.69,5.0,1000,483.0,162.0,321.0,338.0,179.0,0.0,338.0,321.0,179.0,0.34,0.34,0.32,0.18,0.0,0.0,0.33,
4.0,4.0,0.7,5.0,1000,465.0,160.0,305.0,340.0,195.0,0.0,340.0,305.0,195.0,0.36,0.34,0.32,0.2,0.0,0.0,0.33,
4.0,4.0,0.71,5.0,1000,453.0,159.0,294.0,341.0,206.0,0.0,341.0,294.0,206.0,0.36,0.35,0.32,0.21,0.0,0.0,0.33,
4.0,4.0,0.72,5.0,1000,427.0,156.0,271.0,344.0,229.0,0.0,344.0,271.0,229.0,0.38,0.37,0.31,0.23,0.0,0.0,0.34,
4.0,4.0,0.73,5.0,1000,412.0,150.0,262.0,350.0,238.0,0.0,350.0,262.0,238.0,0.39,0.36,0.3,0.24,0.0,0.0,0.33,
4.0,4.0,0.74,5.0,1000,396.0,146.0,250.0,354.0,250.0,0.0,354.0,250.0,250.0,0.4,0.37,0.29,0.25,0.0,0.0,0.33,
4.0,4.0,0.75,5.0,1000,377.0,140.0,237.0,360.0,263.0,0.0,360.0,237.0,263.0,0.4,0.37,0.28,0.26,0.0,0.0,0.32,
4.0,4.0,0.76,5.0,1000,352.0,133.0,219.0,367.0,281.0,0.0,367.0,219.0,281.0,0.41,0.38,0.27,0.28,0.0,0.0,0.32,
4.0,4.0,0.77,5.0,1000,332.0,128.0,204.0,372.0,296.0,0.0,372.0,204.0,296.0,0.42,0.39,0.26,0.3,0.0,0.0,0.31,
4.0,4.0,0.78,5.0,1000,311.0,121.0,190.0,379.0,310.0,0.0,379.0,190.0,310.0,0.43,0.39,0.24,0.31,0.0,0.0,0.3,
4.0,4.0,0.79,5.0,1000,291.0,120.0,171.0,380.0,329.0,0.0,380.0,171.0,329.0,0.45,0.41,0.24,0.33,0.0,0.0,0.3,
4.0,4.0,0.8,5.0,1000,270.0,114.0,156.0,386.0,344.0,0.0,386.0,156.0,344.0,0.46,0.42,0.23,0.34,0.0,0.0,0.3,
4.0,4.0,0.81,5.0,1000,248.0,105.0,143.0,395.0,357.0,0.0,395.0,143.0,357.0,0.46,0.42,0.21,0.36,0.0,0.0,0.28,
4.0,4.0,0.82,5.0,1000,235.0,101.0,134.0,399.0,366.0,0.0,399.0,134.0,366.0,0.47,0.43,0.2,0.37,0.0,0.0,0.27,
4.0,4.0,0.83,5.0,1000,219.0,99.0,120.0,401.0,380.0,0.0,401.0,120.0,380.0,0.48,0.45,0.2,0.38,0.0,0.0,0.28,
4.0,4.0,0.84,5.0,1000,205.0,91.0,114.0,409.0,386.0,0.0,409.0,114.0,386.0,0.48,0.44,0.18,0.39,0.0,0.0,0.26,
4.0,4.0,0.85,5.0,1000,174.0,84.0,90.0,416.0,410.0,0.0,416.0,90.0,410.0,0.49,0.48,0.17,0.41,0.0,0.0,0.25,
4.0,4.0,0.86,5.0,1000,145.0,70.0,75.0,430.0,425.0,0.0,430.0,75.0,425.0,0.5,0.48,0.14,0.42,0.0,0.0,0.22,
4.0,4.0,0.87,5.0,1000,125.0,63.0,62.0,437.0,438.0,0.0,437.0,62.0,438.0,0.5,0.5,0.13,0.44,0.0,0.0,0.21,
4.0,4.0,0.88,5.0,1000,109.0,51.0,58.0,449.0,442.0,0.0,449.0,58.0,442.0,0.49,0.47,0.1,0.44,0.0,0.0,0.16,
4.0,4.0,0.89,5.0,1000,95.0,45.0,50.0,455.0,450.0,0.0,455.0,50.0,450.0,0.5,0.47,0.09,0.45,0.0,0.0,0.15,
4.0,4.0,0.9,5.0,1000,85.0,41.0,44.0,459.0,456.0,0.0,459.0,44.0,456.0,0.5,0.48,0.08,0.46,0.0,0.0,0.14,
4.0,4.0,0.91,5.0,1000,67.0,34.0,33.0,466.0,467.0,0.0,466.0,33.0,467.0,0.5,0.51,0.07,0.47,0.0,0.0,0.12,
4.0,4.0,0.92,5.0,1000,53.0,27.0,26.0,473.0,474.0,0.0,473.0,26.0,474.0,0.5,0.51,0.05,0.47,0.0,0.0,0.09,
4.0,4.0,0.93,5.0,1000,33.0,16.0,17.0,484.0,483.0,0.0,484.0,17.0,483.0,0.5,0.48,0.03,0.48,0.0,0.0,0.06,
4.0,4.0,0.94,5.0,1000,21.0,10.0,11.0,490.0,489.0,0.0,490.0,11.0,489.0,0.5,0.48,0.02,0.49,0.0,0.0,0.04,
4.0,4.0,0.95,5.0,1000,13.0,6.0,7.0,494.0,493.0,0.0,494.0,7.0,493.0,0.5,0.46,0.01,0.49,0.0,0.0,0.02,
4.0,4.0,0.96,5.0,1000,7.0,3.0,4.0,497.0,496.0,0.0,497.0,4.0,496.0,0.5,0.43,0.01,0.5,0.0,0.0,0.02,
4.0,4.0,0.97,5.0,1000,2.0,0.0,2.0,500.0,498.0,0.0,500.0,2.0,498.0,0.5,0.0,0.0,0.5,0.0,0.0,,
4.0,4.0,0.98,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
4.0,4.0,0.99,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
4.0,4.0,1.0,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
5.0,4.0,0.0,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.01,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.02,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.03,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.04,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.05,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.06,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.07,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.08,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.09,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.1,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.11,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.12,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.13,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.14,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.15,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.16,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.17,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.18,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.19,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.2,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.21,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.22,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.23,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.24,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.25,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.26,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.27,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.28,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.29,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.3,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.31,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.32,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.33,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.34,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.35,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.36,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.37,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.38,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.39,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.4,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.41,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.42,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.43,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.44,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.45,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.46,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.47,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.48,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.49,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.5,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.51,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.52,5.0,1000,680.0,187.0,493.0,313.0,7.0,0.0,313.0,493.0,7.0,0.19,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.53,5.0,1000,675.0,187.0,488.0,313.0,12.0,0.0,313.0,488.0,12.0,0.2,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.54,5.0,1000,675.0,187.0,488.0,313.0,12.0,0.0,313.0,488.0,12.0,0.2,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.55,5.0,1000,674.0,187.0,487.0,313.0,13.0,0.0,313.0,487.0,13.0,0.2,0.28,0.37,0.01,0.0,0.0,0.32,
5.0,4.0,0.56,5.0,1000,672.0,187.0,485.0,313.0,15.0,0.0,313.0,485.0,15.0,0.2,0.28,0.37,0.02,0.0,0.0,0.32,
5.0,4.0,0.57,5.0,1000,667.0,187.0,480.0,313.0,20.0,0.0,313.0,480.0,20.0,0.21,0.28,0.37,0.02,0.0,0.0,0.32,
5.0,4.0,0.58,5.0,1000,654.0,187.0,467.0,313.0,33.0,0.0,313.0,467.0,33.0,0.22,0.29,0.37,0.03,0.0,0.0,0.33,
5.0,4.0,0.59,5.0,1000,647.0,186.0,461.0,314.0,39.0,0.0,314.0,461.0,39.0,0.22,0.29,0.37,0.04,0.0,0.0,0.33,
5.0,4.0,0.6,5.0,1000,638.0,186.0,452.0,314.0,48.0,0.0,314.0,452.0,48.0,0.23,0.29,0.37,0.05,0.0,0.0,0.33,
5.0,4.0,0.61,5.0,1000,629.0,186.0,443.0,314.0,57.0,0.0,314.0,443.0,57.0,0.24,0.3,0.37,0.06,0.0,0.0,0.33,
5.0,4.0,0.62,5.0,1000,612.0,186.0,426.0,314.0,74.0,0.0,314.0,426.0,74.0,0.26,0.3,0.37,0.07,0.0,0.0,0.33,
5.0,4.0,0.63,5.0,1000,596.0,183.0,413.0,317.0,87.0,0.0,317.0,413.0,87.0,0.27,0.31,0.37,0.09,0.0,0.0,0.34,
5.0,4.0,0.64,5.0,1000,580.0,181.0,399.0,319.0,101.0,0.0,319.0,399.0,101.0,0.28,0.31,0.36,0.1,0.0,0.0,0.33,
5.0,4.0,0.65,5.0,1000,562.0,181.0,381.0,319.0,119.0,0.0,319.0,381.0,119.0,0.3,0.32,0.36,0.12,0.0,0.0,0.34,
5.0,4.0,0.66,5.0,1000,553.0,180.0,373.0,320.0,127.0,0.0,320.0,373.0,127.0,0.31,0.33,0.36,0.13,0.0,0.0,0.34,
5.0,4.0,0.67,5.0,1000,537.0,180.0,357.0,320.0,143.0,0.0,320.0,357.0,143.0,0.32,0.34,0.36,0.14,0.0,0.0,0.35,
5.0,4.0,0.68,5.0,1000,527.0,180.0,347.0,320.0,153.0,0.0,320.0,347.0,153.0,0.33,0.34,0.36,0.15,0.0,0.0,0.35,
5.0,4.0,0.69,5.0,1000,513.0,179.0,334.0,321.0,166.0,0.0,321.0,334.0,166.0,0.34,0.35,0.36,0.17,0.0,0.0,0.35,
5.0,4.0,0.7,5.0,1000,498.0,178.0,320.0,322.0,180.0,0.0,322.0,320.0,180.0,0.36,0.36,0.36,0.18,0.0,0.0,0.36,
5.0,4.0,0.71,5.0,1000,480.0,177.0,303.0,323.0,197.0,0.0,323.0,303.0,197.0,0.37,0.37,0.35,0.2,0.0,0.0,0.36,
5.0,4.0,0.72,5.0,1000,459.0,174.0,285.0,326.0,215.0,0.0,326.0,285.0,215.0,0.39,0.38,0.35,0.22,0.0,0.0,0.36,
5.0,4.0,0.73,5.0,1000,441.0,168.0,273.0,332.0,227.0,0.0,332.0,273.0,227.0,0.4,0.38,0.34,0.23,0.0,0.0,0.36,
5.0,4.0,0.74,5.0,1000,430.0,165.0,265.0,335.0,235.0,0.0,335.0,265.0,235.0,0.4,0.38,0.33,0.24,0.0,0.0,0.35,
5.0,4.0,0.75,5.0,1000,407.0,164.0,243.0,336.0,257.0,0.0,336.0,243.0,257.0,0.42,0.4,0.33,0.26,0.0,0.0,0.36,
5.0,4.0,0.76,5.0,1000,383.0,160.0,223.0,340.0,277.0,0.0,340.0,223.0,277.0,0.44,0.42,0.32,0.28,0.0,0.0,0.36,
5.0,4.0,0.77,5.0,1000,355.0,157.0,198.0,343.0,302.0,0.0,343.0,198.0,302.0,0.46,0.44,0.31,0.3,0.0,0.0,0.36,
5.0,4.0,0.78,5.0,1000,332.0,147.0,185.0,353.0,315.0,0.0,353.0,185.0,315.0,0.46,0.44,0.29,0.32,0.0,0.0,0.35,
5.0,4.0,0.79,5.0,1000,309.0,142.0,167.0,358.0,333.0,0.0,358.0,167.0,333.0,0.48,0.46,0.28,0.33,0.0,0.0,0.35,
5.0,4.0,0.8,5.0,1000,286.0,130.0,156.0,370.0,344.0,0.0,370.0,156.0,344.0,0.47,0.45,0.26,0.34,0.0,0.0,0.33,
5.0,4.0,0.81,5.0,1000,266.0,124.0,142.0,376.0,358.0,0.0,376.0,142.0,358.0,0.48,0.47,0.25,0.36,0.0,0.0,0.33,
5.0,4.0,0.82,5.0,1000,257.0,118.0,139.0,382.0,361.0,0.0,382.0,139.0,361.0,0.48,0.46,0.24,0.36,0.0,0.0,0.32,
5.0,4.0,0.83,5.0,1000,234.0,108.0,126.0,392.0,374.0,0.0,392.0,126.0,374.0,0.48,0.46,0.22,0.37,0.0,0.0,0.3,
5.0,4.0,0.84,5.0,1000,212.0,99.0,113.0,401.0,387.0,0.0,401.0,113.0,387.0,0.49,0.47,0.2,0.39,0.0,0.0,0.28,
5.0,4.0,0.85,5.0,1000,183.0,92.0,91.0,408.0,409.0,0.0,408.0,91.0,409.0,0.5,0.5,0.18,0.41,0.0,0.0,0.26,
5.0,4.0,0.86,5.0,1000,158.0,81.0,77.0,419.0,423.0,0.0,419.0,77.0,423.0,0.5,0.51,0.16,0.42,0.0,0.0,0.24,
5.0,4.0,0.87,5.0,1000,130.0,66.0,64.0,434.0,436.0,0.0,434.0,64.0,436.0,0.5,0.51,0.13,0.44,0.0,0.0,0.21,
5.0,4.0,0.88,5.0,1000,118.0,60.0,58.0,440.0,442.0,0.0,440.0,58.0,442.0,0.5,0.51,0.12,0.44,0.0,0.0,0.19,
5.0,4.0,0.89,5.0,1000,103.0,51.0,52.0,449.0,448.0,0.0,449.0,52.0,448.0,0.5,0.5,0.1,0.45,0.0,0.0,0.17,
5.0,4.0,0.9,5.0,1000,82.0,40.0,42.0,460.0,458.0,0.0,460.0,42.0,458.0,0.5,0.49,0.08,0.46,0.0,0.0,0.14,
5.0,4.0,0.91,5.0,1000,65.0,33.0,32.0,467.0,468.0,0.0,467.0,32.0,468.0,0.5,0.51,0.07,0.47,0.0,0.0,0.12,
5.0,4.0,0.92,5.0,1000,44.0,23.0,21.0,477.0,479.0,0.0,477.0,21.0,479.0,0.5,0.52,0.05,0.48,0.0,0.0,0.09,
5.0,4.0,0.93,5.0,1000,27.0,16.0,11.0,484.0,489.0,0.0,484.0,11.0,489.0,0.5,0.59,0.03,0.49,0.0,0.0,0.06,
5.0,4.0,0.94,5.0,1000,13.0,8.0,5.0,492.0,495.0,0.0,492.0,5.0,495.0,0.5,0.62,0.02,0.5,0.0,0.0,0.04,
5.0,4.0,0.95,5.0,1000,10.0,7.0,3.0,493.0,497.0,0.0,493.0,3.0,497.0,0.5,0.7,0.01,0.5,0.0,0.0,0.02,
5.0,4.0,0.96,5.0,1000,6.0,4.0,2.0,496.0,498.0,0.0,496.0,2.0,498.0,0.5,0.67,0.01,0.5,0.0,0.0,0.02,
5.0,4.0,0.97,5.0,1000,2.0,1.0,1.0,499.0,499.0,0.0,499.0,1.0,499.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,
5.0,4.0,0.98,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
5.0,4.0,0.99,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
5.0,4.0,1.0,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
6.0,4.0,0.0,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.01,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.02,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.03,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.04,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.05,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.06,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.07,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.08,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.09,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.1,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.11,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.12,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.13,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.14,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.15,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.16,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.17,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.18,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.19,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
6.0,4.0,0.2,5.0,1000,678.0,184.0,494.0,316.0,6.0,0.0,316.0,494.0,6.0,0.19,0.27,0.37,0.01,0.0,0.0,0.31,
